0.0000,0.0000,0.0000
0.0004,0.0000,0.0000
0.0009,0.0000,0.0000
0.0013,0.0000,0.0000
0.0017,0.0000,0.0000
0.0022,0.0000,0.0000
0.0026,0.0000,0.0000
0.0031,0.0000,0.0000
0.0035,0.0000,0.0000
0.0039,0.0000,0.0000
0.0044,0.0000,0.0000
0.0048,0.0000,0.0000
0.0052,0.0000,0.0000
0.0057,0.0000,0.0000
0.0061,0.0000,0.0000
0.0065,0.0000,0.0000
0.0070,0.0000,0.0000
0.0074,0.0000,0.0000
0.0079,0.0000,0.0000
0.0083,0.0000,0.0000
0.0087,0.0000,0.0000
0.0092,0.0000,0.0000
0.0096,0.0000,0.0000
0.0100,0.0000,0.0000
0.0105,0.0000,0.0000
0.0109,0.0000,0.0000
0.0113,0.0000,0.0000
0.0118,0.0000,0.0000
0.0122,0.0000,0.0000
0.0127,0.0000,0.0000
0.0131,0.0000,0.0000
0.0135,0.0000,0.0000
0.0140,0.0000,0.0000
0.0144,0.0000,0.0000
0.0148,0.0000,0.0000
0.0153,0.0000,0.0000
0.0157,0.0000,0.0000
0.0161,0.0000,0.0000
0.0166,0.0000,0.0000
0.0170,0.0000,0.0000
0.0175,0.0000,0.0000
0.0179,0.0000,0.0000
0.0183,0.0000,0.0000
0.0188,0.0000,0.0000
0.0192,0.0000,0.0000
0.0196,0.0000,0.0000
0.0201,0.0000,0.0000
0.0205,0.0000,0.0000
0.0209,0.0000,0.0000
0.0214,0.0000,0.0000
0.0218,0.0000,0.0000
0.0223,0.0000,0.0000
0.0227,0.0000,0.0000
0.0231,0.0000,0.0000
0.0236,0.0000,0.0000
0.0240,0.0000,0.0000
0.0244,0.0000,0.0000
0.0249,0.0000,0.0000
0.0253,0.0000,0.0000
0.0258,0.0000,0.0000
0.0262,0.0000,0.0000
0.0266,0.0000,0.0000
0.0271,0.0000,0.0000
0.0275,0.0000,0.0000
0.0279,0.0000,0.0000
0.0284,0.0000,0.0000
0.0288,0.0000,0.0000
0.0292,0.0000,0.0000
0.0297,0.0000,0.0000
0.0301,0.0000,0.0000
0.0306,0.0000,0.0000
0.0310,0.0000,0.0000
0.0314,0.0000,0.0000
0.0319,0.0000,0.0000
0.0323,0.0000,0.0000
0.0327,0.0000,0.0000
0.0332,0.0000,0.0000
0.0336,0.0000,0.0000
0.0340,0.0000,0.0000
0.0345,0.0000,0.0000
0.0349,0.0000,0.0000
0.0354,0.0000,0.0000
0.0358,0.0000,0.0000
0.0362,0.0000,0.0000
0.0367,0.0000,0.0000
0.0371,0.0000,0.0000
0.0375,0.0000,0.0000
0.0380,0.0000,0.0000
0.0384,0.0000,0.0000
0.0388,0.0000,0.0000
0.0393,0.0000,0.0000
0.0397,0.0000,0.0000
0.0402,0.0000,0.0000
0.0406,0.0000,0.0000
0.0410,0.0000,0.0000
0.0415,0.0000,0.0000
0.0419,0.0000,0.0000
0.0423,0.0000,0.0000
0.0428,0.0000,0.0000
0.0432,0.0000,0.0000
0.0436,0.0000,0.0000
0.0441,0.0000,0.0000
0.0445,0.0000,0.0000
0.0450,0.0000,0.0000
0.0454,0.0000,0.0000
0.0458,0.0000,0.0000
0.0463,0.0000,0.0000
0.0467,0.0000,0.0000
0.0471,0.0000,0.0000
0.0476,0.0000,0.0000
0.0480,0.0000,0.0000
0.0484,0.0000,0.0000
0.0489,0.0000,0.0000
0.0493,0.0000,0.0000
0.0498,0.0000,0.0000
0.0502,0.0000,0.0000
0.0506,0.0000,0.0000
0.0511,0.0000,0.0000
0.0515,0.0000,0.0000
0.0519,0.0000,0.0000
0.0524,0.0000,0.0000
0.0528,0.0000,0.0000
0.0532,0.0000,0.0000
0.0537,0.0000,0.0000
0.0541,0.0000,0.0000
0.0546,0.0000,0.0000
0.0550,0.0000,0.0000
0.0554,0.0000,0.0000
0.0559,0.0000,0.0000
0.0563,0.0000,0.0000
0.0567,0.0000,0.0000
0.0572,0.0000,0.0000
0.0576,0.0000,0.0000
0.0580,0.0000,0.0000
0.0585,0.0000,0.0000
0.0589,0.0000,0.0000
0.0594,0.0000,0.0000
0.0598,0.0000,0.0000
0.0602,0.0000,0.0000
0.0607,0.0000,0.0000
0.0611,0.0000,0.0000
0.0615,0.0000,0.0000
0.0620,0.0000,0.0000
0.0624,0.0000,0.0000
0.0628,0.0000,0.0000
0.0633,0.0000,0.0000
0.0637,0.0000,0.0000
0.0642,0.0000,0.0000
0.0646,0.0000,0.0000
0.0650,0.0000,0.0000
0.0655,0.0000,0.0000
0.0659,0.0000,0.0000
0.0663,0.0000,0.0000
0.0668,0.0000,0.0000
0.0672,0.0000,0.0000
0.0677,0.0000,0.0000
0.0681,0.0000,0.0000
0.0685,0.0000,0.0000
0.0690,0.0000,0.0000
0.0694,0.0000,0.0000
0.0698,0.0000,0.0000
0.0703,0.0000,0.0000
0.0707,0.0000,0.0000
0.0711,0.0000,0.0000
0.0716,0.0000,0.0000
0.0720,0.0000,0.0000
0.0725,0.0000,0.0000
0.0729,0.0000,0.0000
0.0733,0.0000,0.0000
0.0738,0.0000,0.0000
0.0742,0.0000,0.0000
0.0746,0.0000,0.0000
0.0751,0.0000,0.0000
0.0755,0.0000,0.0000
0.0759,0.0000,0.0000
0.0764,0.0000,0.0000
0.0768,0.0000,0.0000
0.0773,0.0000,0.0000
0.0777,0.0000,0.0000
0.0781,0.0000,0.0000
0.0786,0.0000,0.0000
0.0790,0.0000,0.0000
0.0794,0.0000,0.0000
0.0799,0.0000,0.0000
0.0803,0.0000,0.0000
0.0807,0.0000,0.0000
0.0812,0.0000,0.0000
0.0816,0.0000,0.0000
0.0821,0.0000,0.0000
0.0825,0.0000,0.0000
0.0829,0.0000,0.0000
0.0834,0.0000,0.0000
0.0838,0.0000,0.0000
0.0842,0.0000,0.0000
0.0847,0.0000,0.0000
0.0851,0.0000,0.0000
0.0855,0.0000,0.0000
0.0860,0.0000,0.0000
0.0864,0.0000,0.0000
0.0869,0.0000,0.0000
0.0873,0.0000,0.0000
0.0877,0.0000,0.0000
0.0882,0.0000,0.0000
0.0886,0.0000,0.0000
0.0890,0.0000,0.0000
0.0895,0.0000,0.0000
0.0899,0.0000,0.0000
0.0903,0.0000,0.0000
0.0908,0.0000,0.0000
0.0912,0.0000,0.0000
0.0917,0.0000,0.0000
0.0921,0.0000,0.0000
0.0925,0.0000,0.0000
0.0930,0.0000,0.0000
0.0934,0.0000,0.0000
0.0938,0.0000,0.0000
0.0943,0.0000,0.0000
0.0947,0.0000,0.0000
0.0951,0.0000,0.0000
0.0956,0.0000,0.0000
0.0960,0.0000,0.0000
0.0965,0.0000,0.0000
0.0969,0.0000,0.0000
0.0973,0.0000,0.0000
0.0978,0.0000,0.0000
0.0982,0.0000,0.0000
0.0986,0.0000,0.0000
0.0991,0.0000,0.0000
0.0995,0.0000,0.0000
0.0999,0.0000,0.0000
0.1004,0.0000,0.0000
0.1008,0.0000,0.0000
0.1013,0.0000,0.0000
0.1017,0.0000,0.0000
0.1021,0.0000,0.0000
0.1026,0.0000,0.0000
0.1030,0.0000,0.0000
0.1034,0.0000,0.0000
0.1039,0.0000,0.0000
0.1043,0.0000,0.0000
0.1047,0.0000,0.0000
0.1052,0.0000,0.0000
0.1056,0.0000,0.0000
0.1061,0.0000,0.0000
0.1065,0.0000,0.0000
0.1069,0.0000,0.0000
0.1074,0.0000,0.0000
0.1078,0.0000,0.0000
0.1082,0.0000,0.0000
0.1087,0.0000,0.0000
0.1091,0.0000,0.0000
0.1095,0.0000,0.0000
0.1100,0.0000,0.0000
0.1104,0.0000,0.0000
0.1109,0.0000,0.0000
0.1113,0.0000,0.0000
0.1117,0.0000,0.0000
0.1122,0.0000,0.0000
0.1126,0.0000,0.0000
0.1130,0.0000,0.0000
0.1135,0.0000,0.0000
0.1139,0.0000,0.0000
0.1144,0.0000,0.0000
0.1148,0.0000,0.0000
0.1152,0.0000,0.0000
0.1157,0.0000,0.0000
0.1161,0.0000,0.0000
0.1165,0.0000,0.0000
0.1170,0.0000,0.0000
0.1174,0.0000,0.0000
0.1178,0.0000,0.0000
0.1183,0.0000,0.0000
0.1187,0.0000,0.0000
0.1192,0.0000,0.0000
0.1196,0.0000,0.0000
0.1200,0.0000,0.0000
0.1205,0.0000,0.0000
0.1209,0.0000,0.0000
0.1213,0.0000,0.0000
0.1218,0.0000,0.0000
0.1222,0.0000,0.0000
0.1226,0.0000,0.0000
0.1231,0.0000,0.0000
0.1235,0.0000,0.0000
0.1240,0.0000,0.0000
0.1244,0.0000,0.0000
0.1248,0.0000,0.0000
0.1253,0.0000,0.0000
0.1257,0.0000,0.0000
0.1261,0.0000,0.0000
0.1266,0.0000,0.0000
0.1270,0.0000,0.0000
0.1274,0.0000,0.0000
0.1279,0.0000,0.0000
0.1283,0.0000,0.0000
0.1288,0.0000,0.0000
0.1292,0.0000,0.0000
0.1296,0.0000,0.0000
0.1301,0.0000,0.0000
0.1305,0.0000,0.0000
0.1309,0.0000,0.0000
0.1314,0.0000,0.0000
0.1318,0.0000,0.0000
0.1322,0.0000,0.0000
0.1327,0.0000,0.0000
0.1331,0.0000,0.0000
0.1336,0.0000,0.0000
0.1340,0.0000,0.0000
0.1344,0.0000,0.0000
0.1349,0.0000,0.0000
0.1353,0.0000,0.0000
0.1357,0.0000,0.0000
0.1362,0.0000,0.0000
0.1366,0.0000,0.0000
0.1370,0.0000,0.0000
0.1375,0.0000,0.0000
0.1379,0.0000,0.0000
0.1384,0.0000,0.0000
0.1388,0.0000,0.0000
0.1392,0.0000,0.0000
0.1397,0.0000,0.0000
0.1401,0.0000,0.0000
0.1405,0.0000,0.0000
0.1410,0.0000,0.0000
0.1414,0.0000,0.0000
0.1418,0.0000,0.0000
0.1423,0.0000,0.0000
0.1427,0.0000,0.0000
0.1432,0.0000,0.0000
0.1436,0.0000,0.0000
0.1440,0.0000,0.0000
0.1445,0.0000,0.0000
0.1449,0.0000,0.0000
0.1453,0.0000,0.0000
0.1458,0.0000,0.0000
0.1462,0.0000,0.0000
0.1466,0.0000,0.0000
0.1471,0.0000,0.0000
0.1475,0.0000,0.0000
0.1480,0.0000,0.0000
0.1484,0.0000,0.0000
0.1488,0.0000,0.0000
0.1493,0.0000,0.0000
0.1497,0.0000,0.0000
0.1501,0.0000,0.0000
0.1506,0.0000,0.0000
0.1510,0.0000,0.0000
0.1514,0.0000,0.0000
0.1519,0.0000,0.0000
0.1523,0.0000,0.0000
0.1528,0.0000,0.0000
0.1532,0.0000,0.0000
0.1536,0.0000,0.0000
0.1541,0.0000,0.0000
0.1545,0.0000,0.0000
0.1549,0.0000,0.0000
0.1554,0.0000,0.0000
0.1558,0.0000,0.0000
0.1563,0.0000,0.0000
0.1567,0.0000,0.0000
0.1571,0.0000,0.0000
0.1576,0.0000,0.0000
0.1580,0.0000,0.0000
0.1584,0.0000,0.0000
0.1589,0.0000,0.0000
0.1593,0.0000,0.0000
0.1597,0.0000,0.0000
0.1602,0.0000,0.0000
0.1606,0.0000,0.0000
0.1611,0.0000,0.0000
0.1615,0.0000,0.0000
0.1619,0.0000,0.0000
0.1624,0.0000,0.0000
0.1628,0.0000,0.0000
0.1632,0.0000,0.0000
0.1637,0.0000,0.0000
0.1641,0.0000,0.0000
0.1645,0.0000,0.0000
0.1650,0.0000,0.0000
0.1654,0.0000,0.0000
0.1659,0.0000,0.0000
0.1663,0.0000,0.0000
0.1667,0.0000,0.0000
0.1672,0.0000,0.0000
0.1676,0.0000,0.0000
0.1680,0.0000,0.0000
0.1685,0.0000,0.0000
0.1689,0.0000,0.0000
0.1693,0.0000,0.0000
0.1698,0.0000,0.0000
0.1702,0.0000,0.0000
0.1707,0.0000,0.0000
0.1711,0.0000,0.0000
0.1715,0.0000,0.0000
0.1720,0.0000,0.0000
0.1724,0.0000,0.0000
0.1728,0.0000,0.0000
0.1733,0.0000,0.0000
0.1737,0.0000,0.0000
0.1741,0.0000,0.0000
0.1746,0.0000,0.0000
0.1750,0.0000,0.0000
0.1755,0.0000,0.0000
0.1759,0.0000,0.0000
0.1763,0.0000,0.0000
0.1768,0.0000,0.0000
0.1772,0.0000,0.0000
0.1776,0.0000,0.0000
0.1781,0.0000,0.0000
0.1785,0.0000,0.0000
0.1789,0.0000,0.0000
0.1794,0.0000,0.0000
0.1798,0.0000,0.0000
0.1803,0.0000,0.0000
0.1807,0.0000,0.0000
0.1811,0.0000,0.0000
0.1816,0.0000,0.0000
0.1820,0.0000,0.0000
0.1824,0.0000,0.0000
0.1829,0.0000,0.0000
0.1833,0.0000,0.0000
0.1837,0.0000,0.0000
0.1842,0.0000,0.0000
0.1846,0.0000,0.0000
0.1851,0.0000,0.0000
